year,player,team,games,points,assists,blocks,rebounds
2012,Mehmet Okur,New Jersey Nets,17,130,30,5,81
2012,Daniel Orton,Orlando Magic,16,45,5,9,39
2012,Travis Outlaw,Sacramento Kings,39,167,16,21,61
2012,Larry Owens,New Jersey Nets,7,13,4,1,13
2012,Zaza Pachulia,Atlanta Hawks,58,455,79,29,457
2012,Jannero Pargo,Atlanta Hawks,50,282,96,2,73
2012,Jeremy Pargo,Memphis Grizzlies,44,126,55,0,37
2012,Anthony Parker,Cleveland Cavaliers,51,367,120,7,138
2012,Tony Parker,San Antonio Spurs,60,1095,463,5,171
2012,Chandler Parsons,Houston Rockets,63,599,134,29,300
2012,Patrick Patterson,Houston Rockets,64,490,53,36,286
2012,Chris Paul,Los Angeles Clippers,60,1189,543,4,213
2012,Sasha Pavlovic,Boston Celtics,45,120,18,15,72
2012,Nikola Pekovic,Minnesota Timberwolves,47,651,31,31,346
2012,Kendrick Perkins,Oklahoma City Thunder,65,329,78,73,426
2012,Johan Petro,New Jersey Nets,59,250,45,23,224
2012,Paul Pierce,Boston Celtics,61,1181,274,26,317
2012,Mickael Pietrus,Boston Celtics,42,289,25,10,130
2012,Dexter Pittman,Miami Heat,35,106,9,8,71
2012,Quincy Pondexter,Memphis Grizzlies,64,271,27,5,126
2012,A.J. Price,Indiana Pacers,44,172,86,2,61
2012,Ronnie Price,Phoenix Suns,36,131,67,3,56
2012,Tayshaun Prince,Detroit Pistons,63,798,153,32,281
2012,Joel Przybilla,Portland Trail Blazers,27,55,6,16,138
2012,Vladimir Radmanovic,Atlanta Hawks,49,220,54,15,143
2012,Anthony Randolph,Minnesota Timberwolves,34,252,19,35,123
2012,Zach Randolph,Memphis Grizzlies,28,324,48,4,225
2012,Michael Redd,Phoenix Suns,51,418,33,0,77
2012,J.J. Redick,Orlando Magic,65,751,164,6,150
2012,Ryan Reid,Oklahoma City Thunder,5,8,0,0,2
2012,Jason Richardson,Orlando Magic,54,629,107,22,194
2012,Quentin Richardson,Orlando Magic,48,215,38,6,123
2012,Luke Ridnour,Minnesota Timberwolves,53,639,252,16,141
2012,Nate Robinson,Golden State Warriors,51,570,231,2,100
2012,Rajon Rondo,Boston Celtics,53,630,620,3,257
2012,Derrick Rose,Chicago Bulls,39,852,307,28,131
2012,Ricky Rubio,Minnesota Timberwolves,41,436,336,8,171
2012,Brandon Rush,Golden State Warriors,65,634,88,58,251
2012,Walker Russell,Detroit Pistons,28,84,58,1,26
2012,John Salmons,Sacramento Kings,46,344,93,7,134
2012,Samardo Samuels,Cleveland Cavaliers,54,292,20,20,180
2012,Larry Sanders,Milwaukee Bucks,52,186,33,76,160
2012,Brian Scalabrine,Chicago Bulls,28,32,15,6,21
2012,Luis Scola,Houston Rockets,66,1025,140,24,428
2012,Thabo Sefolosha,Oklahoma City Thunder,42,203,47,17,128
2012,Josh Selby,Memphis Grizzlies,28,63,30,0,15
2012,Kevin Seraphin,Washington Wizards,57,453,33,76,280
2012,Ramon Sessions,Cleveland Cavaliers,41,430,212,1,127
2012,Ramon Sessions,Los Angeles Lakers,23,291,142,2,87
2012,Iman Shumpert,New York Knicks,59,563,164,8,186
2012,Xavier Silas,Philadelphia 76ers,2,11,3,0,4
2012,Bobby Simmons,Los Angeles Clippers,28,80,11,3,55
2012,Chris Singleton,Washington Wizards,66,306,49,30,233
2012,James Singleton,Washington Wizards,12,98,15,8,81
2012,Brian Skinner,Memphis Grizzlies,1,0,0,0,0
2012,Donald Sloan,Atlanta Hawks,5,6,5,0,5
2012,Donald Sloan,New Orleans Hurricanes,3,12,8,0,3
2012,Donald Sloan,Cleveland Cavaliers,25,165,92,3,59
2012,Craig Smith,Portland Trail Blazers,47,156,19,5,110
2012,Greg Smith,Houston Rockets,8,14,1,5,20
2012,Ish Smith,Golden State Warriors,6,27,9,0,9
2012,Ish Smith,Orlando Magic,20,45,32,2,26
2012,J.R. Smith,New York Knicks,35,436,84,6,136
2012,Jason Smith,New Orleans Hurricanes,40,396,34,41,196
2012,Jerry Smith,New Jersey Nets,5,7,4,0,7
2012,Josh Smith,Atlanta Hawks,66,1239,257,115,632
2012,Nolan Smith,Portland Trail Blazers,44,167,62,3,56
2012,Marreese Speights,Memphis Grizzlies,60,526,48,29,374
2012,Tiago Splitter,San Antonio Spurs,59,549,65,47,306
2012,Jerry Stackhouse,Atlanta Hawks,30,108,14,3,23
2012,Lance Stephenson,Indiana Pacers,42,106,46,5,53
2012,DeShawn Stevenson,New Jersey Nets,51,148,41,4,101
2012,Greg Stiemsma,Boston Celtics,55,161,28,85,177
2012,Julyan Stone,Denver Nuggets,22,36,37,6,25
2012,Amar'e Stoudemire,New York Knicks,47,823,52,45,367
2012,Rodney Stuckey,Detroit Pistons,55,812,210,10,142
2012,DaJuan Summers,New Orleans Hurricanes,15,68,10,0,23
2012,Jeff Teague,Atlanta Hawks,66,831,321,37,159
2012,Sebastian Telfair,Phoenix Suns,60,368,138,12,91
2012,Jason Terry,Dallas Mavericks,63,950,226,11,149
2012,Hasheem Thabeet,Houston Rockets,5,6,0,2,7
2012,Hasheem Thabeet,Portland Trail Blazers,15,29,0,8,35
2012,Isaiah Thomas,Sacramento Kings,65,749,266,8,168
2012,Kurt Thomas,Portland Trail Blazers,53,160,46,31,188
2012,Lance Thomas,New Orleans Hurricanes,42,166,12,7,126
2012,Malcolm Thomas,San Antonio Spurs,3,1,1,1,3
2012,Tyrus Thomas,Charlotte Hornets,54,304,35,60,200
2012,Trey Thompkins,Los Angeles Clippers,24,57,3,3,24
2012,Jason Thompson,Sacramento Kings,64,583,79,44,443
2012,Klay Thompson,Golden State Warriors,66,826,133,20,161
2012,Mychel Thompson,Cleveland Cavaliers,5,18,7,1,5
2012,Tristan Thompson,Cleveland Cavaliers,60,494,27,62,389
2012,Marcus Thornton,Sacramento Kings,51,952,98,12,188
2012,Jamaal Tinsley,Utah Jazz,37,137,123,8,45
2012,Anthony Tolliver,Minnesota Timberwolves,51,208,22,19,153
2012,Ronny Turiaf,Washington Wizards,4,6,5,3,12
2012,Ronny Turiaf,Miami Heat,13,45,5,14,58
2012,Hedo Turkoglu,Orlando Magic,53,576,233,17,199
2012,Evan Turner,Philadelphia 76ers,65,610,180,20,376
2012,Jeremy Tyler,Golden State Warriors,42,205,16,20,140
2012,Edwin Ubiles,Washington Wizards,4,14,1,1,10
2012,Ekpe Udoh,Golden State Warriors,38,210,31,65,147
2012,Ekpe Udoh,Milwaukee Bucks,23,130,26,37,107
2012,Beno Udrih,Milwaukee Bucks,59,348,227,1,102
2012,Ben Uzoh,Cleveland Cavaliers,2,4,2,0,4
2012,Ben Uzoh,Toronto Raptors,16,77,59,3,63
2012,Anderson Varejao,Cleveland Cavaliers,25,271,43,17,287
2012,Greivis Vasquez,New Orleans Hurricanes,66,589,359,8,173
2012,Jan Vesely,Washington Wizards,57,267,47,32,249
2012,Charlie Villanueva,Detroit Pistons,13,91,6,5,48
2012,Nikola Vucevic,Philadelphia 76ers,51,283,31,34,246
2012,Dwyane Wade,Miami Heat,49,1082,225,63,237
2012,Von Wafer,Orlando Magic,33,194,29,3,45
2012,Henry Walker,New York Knicks,32,189,37,7,80
2012,Kemba Walker,Charlotte Hornets,66,799,289,20,234
2012,John Wall,Washington Wizards,66,1076,530,57,300
2012,Ben Wallace,Detroit Pistons,62,85,43,51,269
2012,Gerald Wallace,Portland Trail Blazers,42,557,115,25,277
2012,Gerald Wallace,New Jersey Nets,16,243,49,11,109
2012,Luke Walton,Los Angeles Lakers,9,12,5,0,14
2012,Luke Walton,Cleveland Cavaliers,21,43,30,1,35
2012,Hakim Warrick,Phoenix Suns,35,225,30,3,92
2012,Darryl Watkins,New Orleans Hurricanes,5,23,3,4,27
2012,C.J. Watson,Chicago Bulls,49,474,200,8,105
2012,Earl Watson,Utah Jazz,50,149,217,22,121
2012,Martell Webster,Minnesota Timberwolves,47,324,40,17,168
2012,David West,Indiana Pacers,66,842,140,46,433
2012,Delonte West,Dallas Mavericks,44,421,139,11,101
2012,Russell Westbrook,Oklahoma City Thunder,66,1558,362,21,301
2012,D.J. White,Charlotte Hornets,58,392,47,23,209
2012,Hassan Whiteside,Sacramento Kings,18,29,0,15,39
2012,Chris Wilcox,Boston Celtics,28,152,12,9,122
2012,Damien Wilkins,Detroit Pistons,60,193,44,13,100
2012,Deron Williams,New Jersey Nets,55,1154,481,20,183
2012,Derrick Williams,Minnesota Timberwolves,66,583,38,31,311
2012,Elliot Williams,Portland Trail Blazers,24,88,6,3,19
2012,Jordan Williams,New Jersey Nets,43,197,11,15,156
2012,Lou Williams,Philadelphia 76ers,64,956,221,18,155
2012,Marvin Williams,Atlanta Hawks,57,579,71,18,294
2012,Mo Williams,Los Angeles Clippers,52,685,160,7,99
2012,Reggie Williams,Charlotte Hornets,33,274,60,3,93
2012,Sean Williams,Dallas Mavericks,8,29,2,5,13
2012,Sean Williams,Boston Celtics,3,11,3,3,12
2012,Shawne Williams,New Jersey Nets,25,113,16,11,68
2012,Shelden Williams,New Jersey Nets,58,268,35,39,350
2012,Terrence Williams,Houston Rockets,12,54,10,1,28
2012,Terrence Williams,Sacramento Kings,18,159,55,6,74
2012,Metta World,Los Angeles Lakers,64,493,140,27,218
2012,Brandan Wright,Dallas Mavericks,49,340,13,63,174
2012,Chris Wright,Golden State Warriors,24,70,4,13,45
2012,Dorell Wright,Golden State Warriors,61,629,94,26,278
2012,Nick Young,Washington Wizards,40,665,46,11,97
2012,Nick Young,Los Angeles Clippers,22,214,10,6,36
2012,Sam Young,Memphis Grizzlies,21,74,9,2,41
2012,Sam Young,Philadelphia 76ers,14,40,6,4,21
2012,Thaddeus Young,Philadelphia 76ers,63,808,74,41,325
2013,Quincy Acy,Toronto Raptors,29,116,11,15,77
2013,Jeff Adrien,Charlotte Hornets,52,209,36,27,196
2013,Arron Afflalo,Orlando Magic,64,1057,206,11,239
2013,Josh Akognon,Dallas Mavericks,3,5,1,0,1
2013,Cole Aldrich,Houston Rockets,30,50,6,9,57
2013,Cole Aldrich,Sacramento Kings,15,50,3,14,63
2013,LaMarcus Aldridge,Portland Trail Blazers,74,1560,192,91,670
2013,Lavoy Allen,Philadelphia 76ers,79,455,73,55,395
2013,Ray Allen,Miami Heat,79,863,135,15,217
2013,Tony Allen,Memphis Grizzlies,79,705,98,44,363
2013,Al-Farouq Aminu,New Orleans Hurricanes,76,555,103,51,585
2013,Lou Amundson,Minnesota Timberwolves,20,32,3,6,47
2013,Lou Amundson,Chicago Bulls,1,0,0,0,1
2013,Lou Amundson,New Orleans Hurricanes,18,44,8,6,58
2013,Chris Andersen,Miami Heat,42,207,17,44,172
2013,Alan Anderson,Toronto Raptors,65,693,103,7,148
2013,James Anderson,San Antonio Spurs,10,34,9,2,14
2013,James Anderson,Houston Rockets,29,115,33,3,58
2013,Ryan Anderson,New Orleans Hurricanes,81,1309,97,31,519
2013,Carmelo Anthony,New York Knicks,67,1920,171,32,460
2013,Joel Anthony,Miami Heat,62,87,13,42,115
2013,Trevor Ariza,Washington Wizards,56,530,113,20,266
2013,Darrell Arthur,Memphis Grizzlies,59,362,33,33,169
2013,Omer Asik,Houston Rockets,82,832,75,87,956
2013,D.J. Augustin,Indiana Pacers,76,356,170,3,91
2013,Gustavo Ayon,Orlando Magic,43,153,59,13,140
2013,Gustavo Ayon,Milwaukee Bucks,12,51,12,4,59
2013,Jeff Ayres,Indiana Pacers,37,145,15,12,104
2013,Luke Babbitt,Portland Trail Blazers,62,244,29,5,137
2013,Leandro Barbosa,Boston Celtics,41,215,58,6,46
2013,J.J. Barea,Minnesota Timberwolves,74,834,294,0,207
2013,Andrea Bargnani,Toronto Raptors,35,443,38,23,128
2013,Harrison Barnes,Golden State Warriors,81,748,98,14,333
2013,Matt Barnes,Los Angeles Clippers,80,822,123,63,366
2013,Earl Barron,Washington Wizards,11,28,3,5,43
2013,Earl Barron,New York Knicks,1,11,2,1,18
2013,Will Barton,Portland Trail Blazers,73,295,58,9,145
2013,Brandon Bass,Boston Celtics,81,701,84,64,425
2013,Shane Battier,Miami Heat,72,472,72,55,165
2013,Nicolas Batum,Portland Trail Blazers,73,1047,360,83,412
2013,Jerryd Bayless,Memphis Grizzlies,80,693,264,17,176
2013,Aron Baynes,San Antonio Spurs,16,43,5,6,32
2013,Kent Bazemore,Golden State Warriors,61,123,22,4,22
2013,Bradley Beal,Washington Wizards,56,780,137,29,211
2013,Michael Beasley,Phoenix Suns,75,759,111,34,282
2013,Rodrigue Beaubois,Dallas Mavericks,45,181,84,4,57
2013,Marco Belinelli,Chicago Bulls,73,702,148,6,140
2013,Patrick Beverley,Houston Rockets,41,228,117,21,109
2013,Andris Biedrins,Golden State Warriors,53,24,14,42,153
2013,Chauncey Billups,Los Angeles Clippers,22,184,49,1,32
2013,Bismack Biyombo,Charlotte Hornets,80,386,35,143,582
2013,DeJuan Blair,San Antonio Spurs,61,328,45,10,230
2013,Steve Blake,Los Angeles Lakers,45,327,173,6,132
2013,Andray Blatche,Brooklyn Nets,82,843,85,54,417
2013,Eric Bledsoe,Los Angeles Clippers,76,643,233,55,225
2013,Keith Bogans,Brooklyn Nets,74,311,76,4,120
2013,Andrew Bogut,Golden State Warriors,32,186,67,55,245
2013,Matt Bonner,San Antonio Spurs,68,288,36,19,129
2013,Trevor Booker,Washington Wizards,48,256,40,16,239
2013,Carlos Boozer,Chicago Bulls,79,1281,179,28,771
2013,Chris Bosh,Miami Heat,74,1232,123,101,501
2013,Avery Bradley,Boston Celtics,50,461,104,19,111
2013,Elton Brand,Dallas Mavericks,72,518,70,90,430
2013,Corey Brewer,Denver Nuggets,82,990,124,23,235
2013,Ronnie Brewer,New York Knicks,46,166,40,6,100
2013,Ronnie Brewer,Oklahoma City Thunder,14,13,10,0,40
2013,Aaron Brooks,Sacramento Kings,46,366,108,7,78
2013,Aaron Brooks,Houston Rockets,7,10,6,3,2
2013,MarShon Brooks,Brooklyn Nets,73,394,76,16,104
2013,Kwame Brown,Philadelphia 76ers,22,41,9,10,74
2013,Shannon Brown,Phoenix Suns,59,617,108,15,149
2013,Kobe Bryant,Los Angeles Lakers,78,2133,469,25,433
2013,Chase Budinger,Minnesota Timberwolves,23,216,25,7,71
2013,Alec Burks,Utah Jazz,64,451,92,13,145
2013,Caron Butler,Los Angeles Clippers,78,813,78,11,223
2013,Jimmy Butler,Chicago Bulls,82,705,115,31,328
2013,Will Bynum,Detroit Pistons,65,636,231,5,97
2013,Jose Calderon,Toronto Raptors,45,500,333,6,106
2013,Jose Calderon,Detroit Pistons,28,326,185,2,70
2013,Marcus Camby,New York Knicks,24,42,14,14,80
2013,DeMarre Carroll,Utah Jazz,66,393,61,24,188
2013,Matt Carroll,Charlotte Hornets,1,0,1,0,0
2013,Vince Carter,Dallas Mavericks,81,1088,194,44,334
2013,Omri Casspi,Cleveland Cavaliers,43,173,28,12,114
2013,Mario Chalmers,Miami Heat,77,666,273,12,171
2013,Tyson Chandler,New York Knicks,66,689,62,75,703
2013,Wilson Chandler,Denver Nuggets,43,560,58,12,218
2013,Josh Childress,Brooklyn Nets,14,14,5,2,15
2013,Earl Clark,Los Angeles Lakers,59,428,65,44,325
2013,Victor Claver,Portland Trail Blazers,49,187,43,12,119
2013,Norris Cole,Miami Heat,80,445,164,7,130
2013,Jason Collins,Boston Celtics,32,37,6,6,52
2013,Jason Collins,Washington Wizards,6,4,2,4,8
2013,Darren Collison,Dallas Mavericks,81,972,415,8,219
2013,Nick Collison,Oklahoma City Thunder,81,412,121,30,333
2013,Mike Conley,Memphis Grizzlies,80,1168,487,24,225
2013,Will Conroy,Minnesota Timberwolves,4,1,0,0,1
2013,Daequan Cook,Houston Rockets,16,55,10,2,18
2013,Daequan Cook,Chicago Bulls,33,82,9,5,43
2013,Chris Copeland,New York Knicks,56,486,27,12,119
2013,DeMarcus Cousins,Sacramento Kings,75,1280,199,55,746
2013,Jamal Crawford,Los Angeles Clippers,76,1255,193,13,128
2013,Jordan Crawford,Washington Wizards,43,568,157,5,135
2013,Jordan Crawford,Boston Celtics,27,246,68,2,74
2013,Jae Crowder,Dallas Mavericks,78,392,94,17,187
2013,Dante Cunningham,Minnesota Timberwolves,80,695,67,38,408
2013,Jared Cunningham,Dallas Mavericks,8,16,1,0,3
2013,Eddy Curry,Dallas Mavericks,2,9,0,0,4
2013,Stephen Curry,Golden State Warriors,78,1786,539,12,314
2013,Samuel Dalembert,Milwaukee Bucks,47,313,21,53,276
2013,Marquis Daniels,Milwaukee Bucks,59,324,65,10,150
2013,Anthony Davis,New Orleans Hurricanes,64,867,63,112,522
2013,Ed Davis,Toronto Raptors,45,438,55,38,300
2013,Ed Davis,Memphis Grizzlies,36,185,8,47,160
2013,Glen Davis,Orlando Magic,34,512,70,21,246
2013,Austin Daye,Detroit Pistons,24,122,21,8,63
2013,Austin Daye,Memphis Grizzlies,31,125,21,14,60
2013,Nando De,San Antonio Spurs,72,276,138,6,138
2013,Carlos Delfino,Houston Rockets,67,708,135,9,220
2013,Luol Deng,Chicago Bulls,75,1237,222,32,476
2013,Justin Dentmon,Dallas Mavericks,2,0,0,0,0
2013,DeMar DeRozan,Toronto Raptors,82,1485,204,24,320
2013,Boris Diaw,San Antonio Spurs,75,435,180,27,254
2013,DeSagana Diop,Charlotte Hornets,22,16,13,16,51
2013,Keyon Dooling,Memphis Grizzlies,7,31,8,0,1
2013,Toney Douglas,Houston Rockets,49,399,93,2,90
2013,Toney Douglas,Sacramento Kings,22,135,58,1,48
2013,Chris Douglas-Roberts,Dallas Mavericks,6,17,4,0,5
2013,Goran Dragic,Phoenix Suns,77,1134,569,26,238
2013,Andre Drummond,Detroit Pistons,60,476,30,95,457
2013,Jared Dudley,Phoenix Suns,79,861,203,8,245
2013,Chris Duhon,Los Angeles Lakers,46,133,133,1,68
2013,Tim Duncan,San Antonio Spurs,69,1227,184,183,686
2013,Mike Dunleavy,Milwaukee Bucks,75,785,145,35,291
2013,Kevin Durant,Oklahoma City Thunder,81,2280,374,105,640
2013,Devin Ebanks,Los Angeles Lakers,19,65,10,1,41
2013,Wayne Ellington,Memphis Grizzlies,40,218,42,1,52
2013,Wayne Ellington,Cleveland Cavaliers,38,396,62,2,114
2013,Monta Ellis,Milwaukee Bucks,82,1577,496,36,316
2013,Kim English,Detroit Pistons,41,119,26,3,37
2013,Jeremy Evans,Utah Jazz,37,75,11,13,58
2013,Reggie Evans,Brooklyn Nets,80,363,43,13,888
2013,Tyreke Evans,Sacramento Kings,65,987,229,27,287
2013,Festus Ezeli,Golden State Warriors,78,191,22,74,313
2013,Kenneth Faried,Denver Nuggets,80,923,77,83,734
2013,Derrick Favors,Utah Jazz,77,727,75,130,546
2013,Raymond Felton,New York Knicks,68,948,372,14,194
2013,Landry Fields,Toronto Raptors,51,240,60,8,208
2013,Derek Fisher,Dallas Mavericks,9,77,31,2,15
2013,Derek Fisher,Oklahoma City Thunder,24,98,16,1,22
2013,Evan Fournier,Denver Nuggets,38,202,44,1,35
2013,Randy Foye,Utah Jazz,82,882,167,27,127
2013,Jimmer Fredette,Sacramento Kings,69,494,92,3,71
2013,Joel Freeland,Portland Trail Blazers,51,134,13,11,119
2013,Danilo Gallinari,Denver Nuggets,71,1149,176,36,367
2013,Francisco Garcia,Sacramento Kings,40,206,43,31,68
2013,Francisco Garcia,Houston Rockets,18,115,20,7,23
2013,Kevin Garnett,Boston Celtics,68,1004,159,62,530
2013,Diante Garrett,Phoenix Suns,19,40,31,0,15
2013,Marc Gasol,Memphis Grizzlies,80,1127,318,139,622
2013,Pau Gasol,Los Angeles Lakers,49,673,200,61,421
2013,Rudy Gay,Memphis Grizzlies,42,723,108,31,249
2013,Rudy Gay,Toronto Raptors,33,643,94,22,212
2013,Alonzo Gee,Cleveland Cavaliers,82,842,133,29,320
2013,Mickael Gelabale,Minnesota Timberwolves,36,181,26,4,99
2013,Paul George,Indiana Pacers,79,1377,327,51,603
2013,Daniel Gibson,Cleveland Cavaliers,46,250,82,4,60
2013,Taj Gibson,Chicago Bulls,65,517,61,90,345
2013,Manu Ginobili,San Antonio Spurs,60,705,274,13,201
2013,Drew Gooden,Milwaukee Bucks,16,52,6,6,31
2013,Ben Gordon,Charlotte Hornets,75,840,141,16,130
2013,Eric Gordon,New Orleans Hurricanes,42,713,137,8,77
2013,Marcin Gortat,Phoenix Suns,61,680,75,98,516
2013,Andrew Goudelock,Los Angeles Lakers,1,0,0,0,1
2013,Danny Granger,Indiana Pacers,5,27,3,1,9
2013,Aaron Gray,Toronto Raptors,42,119,33,5,133
2013,Danny Green,San Antonio Spurs,80,838,141,54,244
2013,Draymond Green,Golden State Warriors,79,227,53,25,260
2013,Gerald Green,Indiana Pacers,60,421,50,23,141
2013,Jeff Green,Boston Celtics,81,1036,128,68,318
2013,Willie Green,Los Angeles Clippers,72,450,55,12,97
2013,Blake Griffin,Los Angeles Clippers,80,1440,299,50,662
2013,Hamed Haddadi,Memphis Grizzlies,13,15,4,6,24
2013,Hamed Haddadi,Phoenix Suns,17,69,8,21,87
2013,Jordan Hamilton,Denver Nuggets,40,208,23,8,95
2013,Richard Hamilton,Chicago Bulls,50,490,119,5,83
2013,Ben Hansbrough,Indiana Pacers,28,57,21,2,18
2013,Tyler Hansbrough,Indiana Pacers,81,568,36,18,373
2013,James Harden,Houston Rockets,78,2023,455,38,379
2013,Maurice Harkless,Orlando Magic,76,625,50,62,335
2013,Josh Harrellson,Miami Heat,6,10,0,1,7
2013,Al Harrington,Orlando Magic,10,51,10,1,27
2013,Devin Harris,Atlanta Hawks,58,577,197,13,116
2013,Terrel Harris,Miami Heat,7,10,2,0,9
2013,Terrel Harris,New Orleans Hurricanes,13,5,7,3,17
2013,Tobias Harris,Milwaukee Bucks,28,136,13,7,57
2013,Tobias Harris,Orlando Magic,27,467,56,37,230
2013,Udonis Haslem,Miami Heat,75,290,38,15,404
2013,Spencer Hawes,Philadelphia 76ers,82,905,183,113,590
2013,Chuck Hayes,Sacramento Kings,74,198,112,18,299
2013,Gordon Hayward,Utah Jazz,72,1017,213,38,225
2013,Lazar Hayward,Minnesota Timberwolves,4,10,3,0,4
2013,Brendan Haywood,Charlotte Hornets,61,216,29,49,290
2013,Gerald Henderson,Charlotte Hornets,68,1055,177,34,250
2013,Xavier Henry,New Orleans Hurricanes,50,194,13,5,90
2013,John Henson,Milwaukee Bucks,63,380,31,42,297
2013,Roy Hibbert,Indiana Pacers,79,937,113,206,656
2013,J.J. Hickson,Portland Trail Blazers,80,1018,88,51,828
2013,Cory Higgins,Charlotte Hornets,6,14,5,0,3
2013,Nene Hilario,Washington Wizards,61,766,177,37,407
2013,George Hill,Indiana Pacers,76,1076,355,26,284
2013,Grant Hill,Los Angeles Clippers,29,93,26,7,49
2013,Jordan Hill,Los Angeles Lakers,29,194,13,19,166
2013,Kirk Hinrich,Chicago Bulls,60,459,314,25,158
2013,Jrue Holiday,Philadelphia 76ers,78,1383,625,32,329
2013,Justin Holiday,Philadelphia 76ers,9,42,15,6,14
2013,Ryan Hollins,Los Angeles Clippers,60,206,11,34,139
2013,Tyler Honeycutt,Sacramento Kings,9,8,2,1,10
2013,Al Horford,Atlanta Hawks,74,1289,240,78,757
2013,Dwight Howard,Los Angeles Lakers,76,1296,108,186,945
2013,Josh Howard,Minnesota Timberwolves,11,74,4,3,36
2013,Juwan Howard,Miami Heat,7,21,6,0,8
2013,Kris Humphries,Brooklyn Nets,65,375,32,33,365
2013,Serge Ibaka,Oklahoma City Thunder,80,1055,43,242,617
2013,Andre Iguodala,Denver Nuggets,80,1038,433,52,423
2013,Ersan Ilyasova,Milwaukee Bucks,73,962,117,36,520
2013,Kyrie Irving,Cleveland Cavaliers,59,1325,350,21,216
2013,Royal Ivey,Philadelphia 76ers,53,170,32,3,57
2013,Jarrett Jack,Golden State Warriors,79,1023,439,11,243
2013,Reggie Jackson,Oklahoma City Thunder,70,374,122,13,166
2013,Stephen Jackson,San Antonio Spurs,55,341,80,14,155
2013,Bernard James,Dallas Mavericks,46,131,6,38,131
2013,Damion James,Brooklyn Nets,2,0,0,0,1
2013,LeBron James,Miami Heat,76,2036,551,67,610
2013,Mike James,Dallas Mavericks,45,273,139,3,72
2013,Antawn Jamison,Los Angeles Lakers,76,712,50,22,362
2013,Al Jefferson,Utah Jazz,78,1391,164,89,720
2013,Richard Jefferson,Golden State Warriors,56,176,31,7,84
2013,Jared Jeffries,Portland Trail Blazers,38,44,14,6,60
2013,Charles Jenkins,Golden State Warriors,47,81,28,1,21
2013,Charles Jenkins,Philadelphia 76ers,12,30,16,1,11
2013,John Jenkins,Atlanta Hawks,61,374,56,10,94
2013,Brandon Jennings,Milwaukee Bucks,80,1397,521,10,246
2013,Jonas Jerebko,Detroit Pistons,49,377,43,8,185
2013,Amir Johnson,Toronto Raptors,81,813,122,110,611
2013,Chris Johnson,Minnesota Timberwolves,30,117,8,28,60
2013,Chris Johnson,Memphis Grizzlies,8,29,2,0,11
2013,Ivan Johnson,Atlanta Hawks,69,452,46,14,266
2013,James Johnson,Sacramento Kings,54,276,58,50,145
2013,Joe Johnson,Brooklyn Nets,72,1170,253,14,218
2013,Orlando Johnson,Indiana Pacers,51,203,47,9,110
2013,Wesley Johnson,Phoenix Suns,50,399,34,18,123
2013,Darius Johnson-Odom,Los Angeles Lakers,4,0,1,0,4
2013,Dahntay Jones,Dallas Mavericks,50,174,28,5,70
2013,Dahntay Jones,Atlanta Hawks,28,88,20,1,31
2013,DeQuan Jones,Orlando Magic,63,233,16,22,105
2013,Dominique Jones,Dallas Mavericks,29,116,83,2,45
2013,James Jones,Miami Heat,38,60,13,6,22
2013,Kevin Jones,Cleveland Cavaliers,32,95,10,5,78
2013,Perry Jones,Oklahoma City Thunder,38,88,10,6,62
2013,Solomon Jones,New York Knicks,2,0,0,1,3
2013,Terrence Jones,Houston Rockets,19,104,15,19,65
2013,DeAndre Jordan,Los Angeles Clippers,82,724,28,112,594
2013,Cory Joseph,San Antonio Spurs,28,126,53,4,52
